GPS Reading,Lat (Degrees),Lon (Degrees),Velocity (MPH),Heading(Deg),Velocity (KPH)
0,52.387394,4.542221,26,245.339996,41
0,52.387394,4.542221,26,245.339996,41
1,52.387386,4.542206,26,243.130005,41
0,52.387386,4.542206,26,243.130005,41
0,52.387386,4.542206,26,243.130005,41
1,52.387378,4.542191,26,240.850006,41
0,52.387378,4.542191,26,240.850006,41
0,52.387378,4.542191,26,240.850006,41
1,52.387378,4.542175,26,239.029999,41
0,52.387378,4.542175,26,239.029999,41
0,52.387378,4.542175,26,239.029999,41
1,52.38737,4.542161,26,236.869995,41
0,52.38737,4.542161,26,236.869995,41
0,52.38737,4.542161,26,236.869995,41
1,52.387362,4.542147,26,234.830002,41
0,52.387362,4.542147,26,234.830002,41
0,52.387362,4.542147,26,234.830002,41
1,52.387354,4.542134,26,232.470001,41
0,52.387354,4.542134,26,232.470001,41
0,52.387354,4.542134,26,232.470001,41
1,52.387345,4.54212,26,230.089996,41
0,52.387345,4.54212,26,230.089996,41
0,52.387345,4.54212,26,230.089996,41
1,52.387337,4.542108,26,228.050003,41
0,52.387337,4.542108,26,228.050003,41
0,52.387337,4.542108,26,228.050003,41
1,52.387329,4.542095,26,225.770004,41
0,52.387329,4.542095,26,225.770004,41
0,52.387329,4.542095,26,225.770004,41
1,52.387321,4.542084,26,224.020004,41
0,52.387321,4.542084,26,224.020004,41
0,52.387321,4.542084,26,224.020004,41
1,52.387313,4.542072,26,221.520004,41
0,52.387313,4.542072,26,221.520004,41
0,52.387313,4.542072,26,221.520004,41
1,52.387305,4.542061,26,219.509995,41
0,52.387305,4.542061,26,219.509995,41
0,52.387305,4.542061,26,219.509995,41
1,52.387297,4.542051,26,216.869995,41
0,52.387297,4.542051,26,216.869995,41
0,52.387297,4.542051,26,216.869995,41
1,52.387288,4.542041,26,215.309998,41
0,52.387288,4.542041,26,215.309998,41
0,52.387288,4.542041,26,215.309998,41
1,52.38728,4.542031,26,213.059998,41
0,52.38728,4.542031,26,213.059998,41
0,52.38728,4.542031,26,213.059998,41
1,52.387272,4.542023,26,210.990005,41
0,52.387272,4.542023,26,210.990005,41
0,52.387272,4.542023,26,210.990005,41
1,52.387264,4.542015,26,209.059998,41
0,52.387264,4.542015,26,209.059998,41
0,52.387264,4.542015,26,209.059998,41
1,52.387248,4.542007,26,206.960007,41
0,52.387248,4.542007,26,206.960007,41
0,52.387248,4.542007,26,206.960007,41
1,52.38724,4.542,26,205.050003,41
0,52.38724,4.542,26,205.050003,41
0,52.38724,4.542,26,205.050003,41
1,52.387231,4.541993,26,203.270004,41
0,52.387231,4.541993,26,203.270004,41
0,52.387231,4.541993,26,203.270004,41
1,52.387223,4.541988,26,201.199997,41
0,52.387223,4.541988,26,201.199997,41
0,52.387223,4.541988,26,201.199997,41
1,52.387207,4.541982,26,199.710007,41
0,52.387207,4.541982,26,199.710007,41
0,52.387207,4.541982,26,199.710007,41
1,52.387199,4.541976,26,198.070007,41
0,52.387199,4.541976,26,198.070007,41
0,52.387199,4.541976,26,198.070007,41
1,52.387191,4.541972,26,196.550003,41
0,52.387191,4.541972,26,196.550003,41
0,52.387191,4.541972,26,196.550003,41
1,52.387183,4.541968,26,194.929993,41
0,52.387183,4.541968,26,194.929993,41
0,52.387183,4.541968,26,194.929993,41
1,52.387166,4.541964,26,193.350006,41
0,52.387166,4.541964,26,193.350006,41
0,52.387166,4.541964,26,193.350006,41
1,52.387158,4.541961,26,192.110001,41
0,52.387158,4.541961,26,192.110001,41
0,52.387158,4.541961,26,192.110001,41
1,52.38715,4.541958,26,190.660004,41
0,52.38715,4.541958,26,190.660004,41
0,52.38715,4.541958,26,190.660004,41
1,52.387134,4.541956,27,189.320007,43
0,52.387134,4.541956,27,189.320007,43
0,52.387134,4.541956,27,189.320007,43
1,52.387126,4.541953,27,187.899994,43
0,52.387126,4.541953,27,187.899994,43
0,52.387126,4.541953,27,187.899994,43
1,52.387109,4.541951,27,186.479996,43
0,52.387109,4.541951,27,186.479996,43
0,52.387109,4.541951,27,186.479996,43
1,52.387101,4.54195,27,185.429993,43
0,52.387101,4.54195,27,185.429993,43
0,52.387101,4.54195,27,185.429993,43
1,52.387093,4.541948,27,184.559998,43
0,52.387093,4.541948,27,184.559998,43
0,52.387093,4.541948,27,184.559998,43
1,52.387077,4.541947,27,183.399994,43
0,52.387077,4.541947,27,183.399994,43
0,52.387077,4.541947,27,183.399994,43
1,52.387069,4.541947,27,182.509995,43
0,52.387069,4.541947,27,182.509995,43
0,52.387069,4.541947,27,182.509995,43
1,52.387052,4.541946,27,181.960007,43
0,52.387052,4.541946,27,181.960007,43
0,52.387052,4.541946,27,181.960007,43
1,52.387044,4.541946,27,180.759995,43
0,52.387044,4.541946,27,180.759995,43
0,52.387044,4.541946,27,180.759995,43
1,52.387036,4.541947,27,179.679993,43
0,52.387036,4.541947,27,179.679993,43
0,52.387036,4.541947,27,179.679993,43
1,52.38702,4.541947,27,179.110001,43
0,52.38702,4.541947,27,179.110001,43
0,52.38702,4.541947,27,179.110001,43
1,52.387012,4.541948,27,178.110001,43
0,52.387012,4.541948,27,178.110001,43
0,52.387012,4.541948,27,178.110001,43
1,52.386995,4.541949,28,177.380005,45
0,52.386995,4.541949,28,177.380005,45
0,52.386995,4.541949,28,177.380005,45
1,52.386987,4.54195,28,176.770004,45
0,52.386987,4.54195,28,176.770004,45
0,52.386987,4.54195,28,176.770004,45
1,52.386979,4.541952,28,175.759995,45
0,52.386979,4.541952,28,175.759995,45
0,52.386979,4.541952,28,175.759995,45
1,52.386963,4.541954,28,174.919998,45
0,52.386963,4.541954,28,174.919998,45
0,52.386963,4.541954,28,174.919998,45
1,52.386955,4.541956,28,174.220001,45
0,52.386955,4.541956,28,174.220001,45
0,52.386955,4.541956,28,174.220001,45
1,52.386938,4.541959,29,173.199997,46
0,52.386938,4.541959,29,173.199997,46
0,52.386938,4.541959,29,173.199997,46
1,52.38693,4.541961,29,172.630005,46
0,52.38693,4.541961,29,172.630005,46
0,52.38693,4.541961,29,172.630005,46
1,52.386914,4.541964,29,171.690002,46
0,52.386914,4.541964,29,171.690002,46
0,52.386914,4.541964,29,171.690002,46
1,52.386906,4.541967,29,171.350006,46
0,52.386906,4.541967,29,171.350006,46
0,52.386906,4.541967,29,171.350006,46
1,52.38689,4.541971,29,170.479996,46
0,52.38689,4.541971,29,170.479996,46
0,52.38689,4.541971,29,170.479996,46
1,52.386882,4.541974,29,170.119995,46
0,52.386882,4.541974,29,170.119995,46
0,52.386882,4.541974,29,170.119995,46
1,52.386873,4.541978,29,169.369995,46
0,52.386873,4.541978,29,169.369995,46
0,52.386873,4.541978,29,169.369995,46
1,52.386857,4.541983,29,168.339996,46
0,52.386857,4.541983,29,168.339996,46
0,52.386857,4.541983,29,168.339996,46
1,52.386849,4.541987,29,168.199997,46
0,52.386849,4.541987,29,168.199997,46
0,52.386849,4.541987,29,168.199997,46
1,52.386833,4.541991,29,167.779999,46
0,52.386833,4.541991,29,167.779999,46
0,52.386833,4.541991,29,167.779999,46
1,52.386825,4.541995,29,167.139999,46
0,52.386825,4.541995,29,167.139999,46
0,52.386825,4.541995,29,167.139999,46
1,52.386808,4.542,29,166.809998,46
0,52.386808,4.542,29,166.809998,46
0,52.386808,4.542,29,166.809998,46
1,52.3868,4.542005,29,166.350006,46
0,52.3868,4.542005,29,166.350006,46
0,52.3868,4.542005,29,166.350006,46
1,52.386784,4.54201,29,165.940002,46
0,52.386784,4.54201,29,165.940002,46
0,52.386784,4.54201,29,165.940002,46
1,52.386776,4.542015,30,165.720001,48
0,52.386776,4.542015,30,165.720001,48
0,52.386776,4.542015,30,165.720001,48
1,52.386768,4.54202,30,165.300003,48
0,52.386768,4.54202,30,165.300003,48
0,52.386768,4.54202,30,165.300003,48
1,52.386751,4.542026,30,165.070007,48
0,52.386751,4.542026,30,165.070007,48
0,52.386751,4.542026,30,165.070007,48
1,52.386743,4.542031,30,164.919998,48
0,52.386743,4.542031,30,164.919998,48
0,52.386743,4.542031,30,164.919998,48
1,52.386727,4.542036,30,164.649994,48
0,52.386727,4.542036,30,164.649994,48
0,52.386727,4.542036,30,164.649994,48
1,52.386719,4.542042,31,164.580002,49
0,52.386719,4.542042,31,164.580002,49
0,52.386719,4.542042,31,164.580002,49
1,52.386702,4.542048,31,164.610001,49
0,52.386702,4.542048,31,164.610001,49
0,52.386702,4.542048,31,164.610001,49
1,52.386694,4.542054,31,164.169998,49
0,52.386694,4.542054,31,164.169998,49
0,52.386694,4.542054,31,164.169998,49
1,52.386678,4.542059,31,164.059998,49
0,52.386678,4.542059,31,164.059998,49
0,52.386678,4.542059,31,164.059998,49
1,52.38667,4.542065,31,164.100006,49
0,52.38667,4.542065,31,164.100006,49
0,52.38667,4.542065,31,164.100006,49
1,52.386654,4.542071,31,164.240005,49
0,52.386654,4.542071,31,164.240005,49
0,52.386654,4.542071,31,164.240005,49
1,52.386646,4.542077,31,163.809998,49
0,52.386646,4.542077,31,163.809998,49
0,52.386646,4.542077,31,163.809998,49
1,52.386629,4.542083,31,163.940002,49
0,52.386629,4.542083,31,163.940002,49
0,52.386629,4.542083,31,163.940002,49
1,52.386621,4.542089,31,164.100006,49
0,52.386621,4.542089,31,164.100006,49
0,52.386621,4.542089,31,164.100006,49
1,52.386605,4.542094,31,164.050003,49
0,52.386605,4.542094,31,164.050003,49
0,52.386605,4.542094,31,164.050003,49
1,52.386597,4.5421,31,164.119995,49
0,52.386597,4.5421,31,164.119995,49
0,52.386597,4.5421,31,164.119995,49
1,52.38658,4.542106,31,164.410004,49
0,52.38658,4.542106,31,164.410004,49
0,52.38658,4.542106,31,164.410004,49
1,52.386572,4.542112,31,164.289993,49
0,52.386572,4.542112,31,164.289993,49
0,52.386572,4.542112,31,164.289993,49
1,52.386556,4.542118,32,164.529999,51
0,52.386556,4.542118,32,164.529999,51
0,52.386556,4.542118,32,164.529999,51
1,52.386548,4.542123,32,164.699997,51
0,52.386548,4.542123,32,164.699997,51
0,52.386548,4.542123,32,164.699997,51
1,52.386532,4.542129,32,164.679993,51
0,52.386532,4.542129,32,164.679993,51
0,52.386532,4.542129,32,164.679993,51
1,52.386515,4.542135,32,164.820007,51
0,52.386515,4.542135,32,164.820007,51
0,52.386515,4.542135,32,164.820007,51
1,52.386507,4.542141,32,165.089996,51
0,52.386507,4.542141,32,165.089996,51
0,52.386507,4.542141,32,165.089996,51
1,52.386491,4.542146,32,165.229996,51
0,52.386491,4.542146,32,165.229996,51
0,52.386491,4.542146,32,165.229996,51
1,52.386483,4.542152,32,165.070007,51
0,52.386483,4.542152,32,165.070007,51
0,52.386483,4.542152,32,165.070007,51
1,52.386466,4.542157,32,165.270004,51
0,52.386466,4.542157,32,165.270004,51
0,52.386466,4.542157,32,165.270004,51
1,52.386458,4.542163,32,165.380005,51
0,52.386458,4.542163,32,165.380005,51
0,52.386458,4.542163,32,165.380005,51
1,52.386442,4.542168,32,165.720001,51
0,52.386442,4.542168,32,165.720001,51
0,52.386442,4.542168,32,165.720001,51
1,52.386426,4.542174,32,165.759995,51
0,52.386426,4.542174,32,165.759995,51
0,52.386426,4.542174,32,165.759995,51
1,52.386418,4.542179,33,165.770004,53
0,52.386418,4.542179,33,165.770004,53
0,52.386418,4.542179,33,165.770004,53
1,52.386401,4.542184,33,165.789993,53
0,52.386401,4.542184,33,165.789993,53
0,52.386401,4.542184,33,165.789993,53
1,52.386393,4.54219,33,166.190002,53
0,52.386393,4.54219,33,166.190002,53
0,52.386393,4.54219,33,166.190002,53
1,52.386377,4.542195,33,166.559998,53
0,52.386377,4.542195,33,166.559998,53
0,52.386377,4.542195,33,166.559998,53
1,52.386361,4.5422,34,166.5,54
0,52.386361,4.5422,34,166.5,54
0,52.386361,4.5422,34,166.5,54
1,52.386353,4.542205,34,166.539993,54
0,52.386353,4.542205,34,166.539993,54
0,52.386353,4.542205,34,166.539993,54
1,52.386336,4.54221,34,166.779999,54
0,52.386336,4.54221,34,166.779999,54
0,52.386336,4.54221,34,166.779999,54
1,52.38632,4.542215,34,166.910004,54
0,52.38632,4.542215,34,166.910004,54
0,52.38632,4.542215,34,166.910004,54
1,52.386312,4.542221,34,167.100006,54
0,52.386312,4.542221,34,167.100006,54
0,52.386312,4.542221,34,167.100006,54
1,52.386296,4.542226,34,167.009995,54
0,52.386296,4.542226,34,167.009995,54
0,52.386296,4.542226,34,167.009995,54
1,52.386279,4.542231,34,167.490005,54
0,52.386279,4.542231,34,167.490005,54
0,52.386279,4.542231,34,167.490005,54
1,52.386271,4.542236,34,167.520004,54
0,52.386271,4.542236,34,167.520004,54
0,52.386271,4.542236,34,167.520004,54
1,52.386255,4.542241,34,167.460007,54
0,52.386255,4.542241,34,167.460007,54
0,52.386255,4.542241,34,167.460007,54
1,52.386239,4.542246,35,167.880005,56
0,52.386239,4.542246,35,167.880005,56
0,52.386239,4.542246,35,167.880005,56
1,52.386222,4.542251,34,168.110001,54
0,52.386222,4.542251,34,168.110001,54
0,52.386222,4.542251,34,168.110001,54
1,52.386214,4.542256,35,168.270004,56
0,52.386214,4.542256,35,168.270004,56
0,52.386214,4.542256,35,168.270004,56
1,52.386198,4.542261,35,168.320007,56
0,52.386198,4.542261,35,168.320007,56
0,52.386198,4.542261,35,168.320007,56
1,52.386182,4.542265,35,168.669998,56
0,52.386182,4.542265,35,168.669998,56
0,52.386182,4.542265,35,168.669998,56
1,52.386174,4.54227,35,168.889999,56
0,52.386174,4.54227,35,168.889999,56
0,52.386174,4.54227,35,168.889999,56
1,52.386157,4.542274,35,169.070007,56
0,52.386157,4.542274,35,169.070007,56
0,52.386157,4.542274,35,169.070007,56
1,52.386141,4.542279,35,168.889999,56
0,52.386141,4.542279,35,168.889999,56
0,52.386141,4.542279,35,168.889999,56
1,52.386125,4.542283,35,169.460007,56
0,52.386125,4.542283,35,169.460007,56
0,52.386125,4.542283,35,169.460007,56
1,52.386117,4.542287,35,169.520004,56
0,52.386117,4.542287,35,169.520004,56
0,52.386117,4.542287,35,169.520004,56
1,52.3861,4.542292,35,169.630005,56
0,52.3861,4.542292,35,169.630005,56
0,52.3861,4.542292,35,169.630005,56
1,52.386084,4.542296,35,169.770004,56
0,52.386084,4.542296,35,169.770004,56
0,52.386084,4.542296,35,169.770004,56
1,52.386076,4.5423,35,169.649994,56
0,52.386076,4.5423,35,169.649994,56
0,52.386076,4.5423,35,169.649994,56
1,52.38606,4.542304,35,170.139999,56
0,52.38606,4.542304,35,170.139999,56
0,52.38606,4.542304,35,170.139999,56
1,52.386043,4.542308,34,169.929993,54
0,52.386043,4.542308,34,169.929993,54
0,52.386043,4.542308,34,169.929993,54
1,52.386027,4.542312,34,170.160004,54
0,52.386027,4.542312,34,170.160004,54
0,52.386027,4.542312,34,170.160004,54
1,52.386019,4.542317,35,170.119995,56
0,52.386019,4.542317,35,170.119995,56
0,52.386019,4.542317,35,170.119995,56
1,52.386003,4.54232,34,170.160004,54
0,52.386003,4.54232,34,170.160004,54
0,52.386003,4.54232,34,170.160004,54
1,52.385986,4.542324,34,170.020004,54
0,52.385986,4.542324,34,170.020004,54
0,52.385986,4.542324,34,170.020004,54
1,52.385978,4.542328,34,169.899994,54
0,52.385978,4.542328,34,169.899994,54
0,52.385978,4.542328,34,169.899994,54
1,52.385962,4.542332,34,170.0,54
0,52.385962,4.542332,34,170.0,54
0,52.385962,4.542332,34,170.0,54
1,52.385946,4.542337,34,170.059998,54
0,52.385946,4.542337,34,170.059998,54
0,52.385946,4.542337,34,170.059998,54
1,52.385929,4.542341,34,169.970001,54
0,52.385929,4.542341,34,169.970001,54
0,52.385929,4.542341,34,169.970001,54
1,52.385921,4.542345,34,169.910004,54
0,52.385921,4.542345,34,169.910004,54
0,52.385921,4.542345,34,169.910004,54
1,52.385905,4.542349,34,169.770004,54
0,52.385905,4.542349,34,169.770004,54
0,52.385905,4.542349,34,169.770004,54
1,52.385889,4.542353,34,169.960007,54
0,52.385889,4.542353,34,169.960007,54
0,52.385889,4.542353,34,169.960007,54
1,52.385881,4.542357,34,169.710007,54
0,52.385881,4.542357,34,169.710007,54
0,52.385881,4.542357,34,169.710007,54
1,52.385864,4.542361,34,169.649994,54
0,52.385864,4.542361,34,169.649994,54
0,52.385864,4.542361,34,169.649994,54
1,52.385848,4.542366,34,169.529999,54
0,52.385848,4.542366,34,169.529999,54
0,52.385848,4.542366,34,169.529999,54
1,52.38584,4.54237,34,169.520004,54
0,52.38584,4.54237,34,169.520004,54
0,52.38584,4.54237,34,169.520004,54
1,52.385824,4.542374,34,169.789993,54
0,52.385824,4.542374,34,169.789993,54
0,52.385824,4.542374,34,169.789993,54
1,52.385807,4.542378,34,169.649994,54
0,52.385807,4.542378,34,169.649994,54
0,52.385807,4.542378,34,169.649994,54
1,52.385791,4.542382,34,169.479996,54
0,52.385791,4.542382,34,169.479996,54
0,52.385791,4.542382,34,169.479996,54
1,52.385783,4.542386,34,169.490005,54
0,52.385783,4.542386,34,169.490005,54
0,52.385783,4.542386,34,169.490005,54
1,52.385767,4.54239,34,169.679993,54
0,52.385767,4.54239,34,169.679993,54
0,52.385767,4.54239,34,169.679993,54
1,52.38575,4.542395,34,169.610001,54
0,52.38575,4.542395,34,169.610001,54
0,52.38575,4.542395,34,169.610001,54
1,52.385742,4.542399,34,169.429993,54
0,52.385742,4.542399,34,169.429993,54
0,52.385742,4.542399,34,169.429993,54
1,52.385726,4.542403,34,169.479996,54
0,52.385726,4.542403,34,169.479996,54
0,52.385726,4.542403,34,169.479996,54
1,52.38571,4.542408,34,169.429993,54
0,52.38571,4.542408,34,169.429993,54
0,52.38571,4.542408,34,169.429993,54
1,52.385693,4.542412,34,169.429993,54
0,52.385693,4.542412,34,169.429993,54
0,52.385693,4.542412,34,169.429993,54
1,52.385685,4.542416,34,169.259995,54
0,52.385685,4.542416,34,169.259995,54
0,52.385685,4.542416,34,169.259995,54
1,52.385669,4.54242,34,169.440002,54
0,52.385669,4.54242,34,169.440002,54
0,52.385669,4.54242,34,169.440002,54
1,52.385653,4.542425,34,169.5,54
0,52.385653,4.542425,34,169.5,54
0,52.385653,4.542425,34,169.5,54
1,52.385645,4.542429,35,169.509995,56
0,52.385645,4.542429,35,169.509995,56
0,52.385645,4.542429,35,169.509995,56
1,52.385628,4.542433,35,169.580002,56
0,52.385628,4.542433,35,169.580002,56
0,52.385628,4.542433,35,169.580002,56
1,52.385612,4.542437,34,169.449997,54
0,52.385612,4.542437,34,169.449997,54
0,52.385612,4.542437,34,169.449997,54
1,52.385596,4.542441,34,169.440002,54
0,52.385596,4.542441,34,169.440002,54
0,52.385596,4.542441,34,169.440002,54
1,52.385588,4.542446,35,169.270004,56
0,52.385588,4.542446,35,169.270004,56
0,52.385588,4.542446,35,169.270004,56
1,52.385571,4.54245,34,169.470001,54
0,52.385571,4.54245,34,169.470001,54
0,52.385571,4.54245,34,169.470001,54
1,52.385555,4.542455,34,169.210007,54
0,52.385555,4.542455,34,169.210007,54
0,52.385555,4.542455,34,169.210007,54
1,52.385547,4.542459,34,169.410004,54
0,52.385547,4.542459,34,169.410004,54
0,52.385547,4.542459,34,169.410004,54
1,52.385531,4.542463,34,169.520004,54
0,52.385531,4.542463,34,169.520004,54
0,52.385531,4.542463,34,169.520004,54
1,52.385514,4.542467,35,169.419998,56
0,52.385514,4.542467,35,169.419998,56
0,52.385514,4.542467,35,169.419998,56
1,52.385498,4.542471,35,169.449997,56
0,52.385498,4.542471,35,169.449997,56
0,52.385498,4.542471,35,169.449997,56
1,52.38549,4.542476,34,169.460007,54
0,52.38549,4.542476,34,169.460007,54
0,52.38549,4.542476,34,169.460007,54
1,52.385474,4.542479,34,169.770004,54
0,52.385474,4.542479,34,169.770004,54
0,52.385474,4.542479,34,169.770004,54
1,52.385457,4.542484,34,169.899994,54
0,52.385457,4.542484,34,169.899994,54
0,52.385457,4.542484,34,169.899994,54
1,52.385449,4.542488,35,169.850006,56
0,52.385449,4.542488,35,169.850006,56
0,52.385449,4.542488,35,169.850006,56
1,52.385433,4.542492,34,170.119995,54
0,52.385433,4.542492,34,170.119995,54
0,52.385433,4.542492,34,170.119995,54
1,52.385417,4.542496,34,170.289993,54
0,52.385417,4.542496,34,170.289993,54
0,52.385417,4.542496,34,170.289993,54
1,52.3854,4.542499,34,170.5,54
0,52.3854,4.542499,34,170.5,54
0,52.3854,4.542499,34,170.5,54
1,52.385392,4.542503,34,170.399994,54
0,52.385392,4.542503,34,170.399994,54
0,52.385392,4.542503,34,170.399994,54
1,52.385376,4.542507,34,170.550003,54
0,52.385376,4.542507,34,170.550003,54
0,52.385376,4.542507,34,170.550003,54
1,52.38536,4.54251,34,170.570007,54
0,52.38536,4.54251,34,170.570007,54
0,52.38536,4.54251,34,170.570007,54
1,52.385343,4.542515,34,170.570007,54
0,52.385343,4.542515,34,170.570007,54
0,52.385343,4.542515,34,170.570007,54
1,52.385335,4.542518,34,170.789993,54
0,52.385335,4.542518,34,170.789993,54
0,52.385335,4.542518,34,170.789993,54
1,52.385319,4.542522,34,170.690002,54
0,52.385319,4.542522,34,170.690002,54
0,52.385319,4.542522,34,170.690002,54
1,52.385303,4.542526,34,170.960007,54
0,52.385303,4.542526,34,170.960007,54
0,52.385303,4.542526,34,170.960007,54
1,52.385295,4.542529,34,170.880005,54
0,52.385295,4.542529,34,170.880005,54
0,52.385295,4.542529,34,170.880005,54
1,52.385278,4.542533,34,170.990005,54
0,52.385278,4.542533,34,170.990005,54
0,52.385278,4.542533,34,170.990005,54
1,52.385262,4.542536,34,170.940002,54
0,52.385262,4.542536,34,170.940002,54
0,52.385262,4.542536,34,170.940002,54
1,52.385246,4.542539,34,171.5,54
0,52.385246,4.542539,34,171.5,54
0,52.385246,4.542539,34,171.5,54
1,52.385238,4.542543,34,171.389999,54
0,52.385238,4.542543,34,171.389999,54
0,52.385238,4.542543,34,171.389999,54
1,52.385221,4.542546,34,171.800003,54
0,52.385221,4.542546,34,171.800003,54
0,52.385221,4.542546,34,171.800003,54
1,52.385205,4.542549,34,172.190002,54
0,52.385205,4.542549,34,172.190002,54
0,52.385205,4.542549,34,172.190002,54
1,52.385197,4.542552,34,172.669998,54
0,52.385197,4.542552,34,172.669998,54
0,52.385197,4.542552,34,172.669998,54
1,52.385181,4.542555,34,172.970001,54
0,52.385181,4.542555,34,172.970001,54
0,52.385181,4.542555,34,172.970001,54
1,52.385164,4.542557,34,173.669998,54
0,52.385164,4.542557,34,173.669998,54
0,52.385164,4.542557,34,173.669998,54
1,52.385156,4.542559,34,173.919998,54
0,52.385156,4.542559,34,173.919998,54
0,52.385156,4.542559,34,173.919998,54
1,52.38514,4.542561,34,174.25,54
0,52.38514,4.542561,34,174.25,54
0,52.38514,4.542561,34,174.25,54
1,52.385124,4.542563,33,174.869995,53
0,52.385124,4.542563,33,174.869995,53
0,52.385124,4.542563,33,174.869995,53
1,52.385116,4.542564,33,175.570007,53
0,52.385116,4.542564,33,175.570007,53
0,52.385116,4.542564,33,175.570007,53
1,52.385099,4.542566,33,176.220001,53
0,52.385099,4.542566,33,176.220001,53
0,52.385099,4.542566,33,176.220001,53
1,52.385083,4.542567,33,176.630005,53
0,52.385083,4.542567,33,176.630005,53
0,52.385083,4.542567,33,176.630005,53
1,52.385075,4.542567,33,177.429993,53
0,52.385075,4.542567,33,177.429993,53
0,52.385075,4.542567,33,177.429993,53
1,52.385059,4.542568,32,178.089996,51
0,52.385059,4.542568,32,178.089996,51
0,52.385059,4.542568,32,178.089996,51
1,52.385042,4.542568,32,179.080002,51
0,52.385042,4.542568,32,179.080002,51
0,52.385042,4.542568,32,179.080002,51
1,52.385034,4.542568,32,179.940002,51
0,52.385034,4.542568,32,179.940002,51
0,52.385034,4.542568,32,179.940002,51
1,52.385018,4.542567,32,180.419998,51
0,52.385018,4.542567,32,180.419998,51
0,52.385018,4.542567,32,180.419998,51
1,52.385002,4.542567,32,181.380005,51
0,52.385002,4.542567,32,181.380005,51
0,52.385002,4.542567,32,181.380005,51
1,52.384993,4.542566,32,181.979996,51
0,52.384993,4.542566,32,181.979996,51
0,52.384993,4.542566,32,181.979996,51
1,52.384977,4.542565,32,182.860001,51
0,52.384977,4.542565,32,182.860001,51
0,52.384977,4.542565,32,182.860001,51
1,52.384969,4.542563,32,183.860001,51
0,52.384969,4.542563,32,183.860001,51
0,52.384969,4.542563,32,183.860001,51
1,52.384953,4.542561,32,184.429993,51
0,52.384953,4.542561,32,184.429993,51
0,52.384953,4.542561,32,184.429993,51
1,52.384937,4.542558,32,185.559998,51
0,52.384937,4.542558,32,185.559998,51
0,52.384937,4.542558,32,185.559998,51
1,52.384928,4.542556,32,186.050003,51
0,52.384928,4.542556,32,186.050003,51
0,52.384928,4.542556,32,186.050003,51
1,52.384912,4.542553,32,186.75,51
0,52.384912,4.542553,32,186.75,51
0,52.384912,4.542553,32,186.75,51
1,52.384904,4.54255,32,188.100006,51
0,52.384904,4.54255,32,188.100006,51
0,52.384904,4.54255,32,188.100006,51
1,52.384888,4.542546,32,188.419998,51
0,52.384888,4.542546,32,188.419998,51
0,52.384888,4.542546,32,188.419998,51
1,52.384871,4.542543,32,189.380005,51
0,52.384871,4.542543,32,189.380005,51
0,52.384871,4.542543,32,189.380005,51
1,52.384863,4.542538,32,190.259995,51
0,52.384863,4.542538,32,190.259995,51
0,52.384863,4.542538,32,190.259995,51
1,52.384847,4.542534,32,190.839996,51
0,52.384847,4.542534,32,190.839996,51
0,52.384847,4.542534,32,190.839996,51
1,52.384839,4.542529,32,191.740005,51
0,52.384839,4.542529,32,191.740005,51
0,52.384839,4.542529,32,191.740005,51
1,52.384823,4.542524,32,192.860001,51
0,52.384823,4.542524,32,192.860001,51
0,52.384823,4.542524,32,192.860001,51
1,52.384814,4.542519,32,193.610001,51
0,52.384814,4.542519,32,193.610001,51
0,52.384814,4.542519,32,193.610001,51
1,52.384798,4.542513,31,194.5,49
0,52.384798,4.542513,31,194.5,49
0,52.384798,4.542513,31,194.5,49
1,52.38479,4.542506,32,196.050003,51
0,52.38479,4.542506,32,196.050003,51
0,52.38479,4.542506,32,196.050003,51
1,52.384774,4.5425,31,196.619995,49
0,52.384774,4.5425,31,196.619995,49
0,52.384774,4.5425,31,196.619995,49
1,52.384766,4.542494,32,197.770004,51
0,52.384766,4.542494,32,197.770004,51
0,52.384766,4.542494,32,197.770004,51
1,52.384749,4.542487,31,198.610001,49
0,52.384749,4.542487,31,198.610001,49
0,52.384749,4.542487,31,198.610001,49
1,52.384741,4.542479,31,199.830002,49
0,52.384741,4.542479,31,199.830002,49
0,52.384741,4.542479,31,199.830002,49
1,52.384725,4.542471,31,200.690002,49
0,52.384725,4.542471,31,200.690002,49
0,52.384725,4.542471,31,200.690002,49
1,52.384717,4.542463,31,201.550003,49
0,52.384717,4.542463,31,201.550003,49
0,52.384717,4.542463,31,201.550003,49
1,52.384701,4.542455,31,202.740005,49
0,52.384701,4.542455,31,202.740005,49
0,52.384701,4.542455,31,202.740005,49
1,52.384692,4.542446,31,203.539993,49
0,52.384692,4.542446,31,203.539993,49
0,52.384692,4.542446,31,203.539993,49
1,52.384676,4.542437,31,204.889999,49
0,52.384676,4.542437,31,204.889999,49
0,52.384676,4.542437,31,204.889999,49
1,52.384668,4.542428,31,205.509995,49
0,52.384668,4.542428,31,205.509995,49
0,52.384668,4.542428,31,205.509995,49
1,52.38466,4.542418,31,206.899994,49
0,52.38466,4.542418,31,206.899994,49
0,52.38466,4.542418,31,206.899994,49
1,52.384644,4.542408,31,207.809998,49
0,52.384644,4.542408,31,207.809998,49
0,52.384644,4.542408,31,207.809998,49
1,52.384635,4.542397,31,209.130005,49
0,52.384635,4.542397,31,209.130005,49
0,52.384635,4.542397,31,209.130005,49
